,Country,PMV,PPD,SET,Clo,Met,Relative humidity (%),Air velocity (m/s),Unnamed: 0,Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Age,Thermal sensation,Thermal preference,Air temperature (¡C),Air temperature (¡F),Ta_m (¡C),Ta_m (¡F),Operative temperature (¡C),Operative temperature (¡F),Radiant temperature (¡C),Radiant temperature (¡F),Air velocity (fpm),Velocity_m (m/s),Velocity_m (fpm),Database
63,Thailand,-0.47,9.68,23.84,0.56,1.1,35.4,0.11,82148,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,25.0,1.0,cooler,23.4,74.1,23.4,74.1,24.0,75.2,24.6,76.3,21.65,0.11,21.65,Database 1
64,Thailand,-0.28,6.67,24.49,0.65,1.1,35.2,0.11,82149,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,22.0,0.0,cooler,23.4,74.1,23.4,74.1,24.0,75.3,24.7,76.5,21.65,0.11,21.65,Database 1
65,Thailand,-0.57,11.71,23.83,0.56,1.1,35.1,0.14,82150,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,28.0,0.0,cooler,23.5,74.3,23.5,74.3,24.0,75.3,24.6,76.3,27.56,0.14,27.56,Database 1
66,Thailand,-0.78,17.93,23.01,0.47,1.1,35.3,0.12,82151,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,30.0,-1.0,no change,23.3,73.9,23.3,73.9,23.8,74.9,24.4,75.9,23.62,0.12,23.62,Database 1
67,Thailand,-1.17,33.56,22.11,0.43,1.1,35.3,0.15,82152,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,35.0,-1.0,no change,22.8,73.0,22.8,73.0,23.5,74.2,24.1,75.4,29.53,0.15,29.53,Database 1
68,Thailand,-0.85,20.27,22.8,0.55,1.1,35.5,0.12,82153,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,36.0,1.0,cooler,22.5,72.5,22.5,72.5,23.0,73.5,23.6,74.5,23.62,0.12,23.62,Database 1
69,Thailand,-0.73,16.29,23.15,0.56,1.1,35.3,0.12,82154,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,24.0,0.0,cooler,22.8,73.0,22.8,73.0,23.3,73.9,23.8,74.8,23.62,0.12,23.62,Database 1
70,Thailand,-1.17,33.98,21.68,0.38,1.1,35.4,0.11,82155,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,38.0,0.0,cooler,22.8,73.0,22.8,73.0,23.2,73.8,23.7,74.6,21.65,0.11,21.65,Database 1
71,Thailand,-0.1,5.22,25.66,1.14,1.1,47.0,0.12,82156,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,26.0,-1.0,no change,21.0,69.8,21.0,69.8,21.4,70.6,21.9,71.4,23.62,0.12,23.62,Database 1
72,Thailand,-1.01,26.35,22.1,0.56,1.1,44.5,0.11,82157,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,28.0,-1.0,no change,21.4,70.5,21.4,70.5,22.1,71.8,22.8,73.1,21.65,0.11,21.65,Database 1
73,Thailand,0.08,5.13,26.28,1.14,1.1,44.0,0.1,82158,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,27.0,-2.0,no change,21.3,70.3,21.3,70.3,22.2,71.9,23.0,73.4,19.69,0.1,19.69,Database 1
74,Thailand,0.03,5.01,26.06,1.14,1.1,44.3,0.1,82159,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,26.0,-1.0,cooler,21.1,70.0,21.1,70.0,21.9,71.4,22.7,72.9,19.69,0.1,19.69,Database 1
75,Thailand,-1.51,51.43,20.78,0.45,1.1,45.1,0.12,82160,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,29.0,-1.0,no change,20.9,69.6,20.9,69.6,21.7,71.0,22.4,72.4,23.62,0.12,23.62,Database 1
76,Thailand,-0.79,18.16,23.0,0.8,1.1,45.7,0.15,82161,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,29.0,-2.0,warmer,20.9,69.6,20.9,69.6,21.4,70.5,21.9,71.4,29.53,0.15,29.53,Database 1
77,Thailand,-1.18,34.5,21.68,0.72,1.1,47.1,0.14,82162,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,28.0,-1.0,warmer,20.0,68.0,20.0,68.0,20.5,68.9,21.0,69.8,27.56,0.14,27.56,Database 1
78,Thailand,-0.66,14.07,23.22,0.99,1.1,48.5,0.11,82163,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,27.0,0.0,no change,19.5,67.1,19.5,67.1,20.0,68.0,20.5,68.9,21.65,0.11,21.65,Database 1
79,Thailand,-0.18,5.67,24.67,0.51,1.1,39.8,0.11,82164,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,26.0,1.0,cooler,24.6,76.3,24.6,76.3,25.1,77.3,25.7,78.2,21.65,0.11,21.65,Database 1
80,Thailand,0.22,6.02,25.98,0.85,1.1,38.1,0.25,82165,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,27.0,0.0,no change,25.1,77.2,25.1,77.2,25.4,77.7,25.7,78.2,49.21,0.25,49.21,Database 1
81,Thailand,-0.63,13.34,23.29,0.43,1.1,37.6,0.19,82166,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,22.0,-1.0,no change,25.1,77.2,25.1,77.2,25.2,77.3,25.2,77.4,37.4,0.19,37.4,Database 1
82,Thailand,-0.66,14.16,23.11,0.51,1.1,37.6,0.25,82167,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,27.0,-1.0,no change,24.8,76.6,24.8,76.6,24.8,76.6,24.8,76.6,49.21,0.25,49.21,Database 1
83,Thailand,-1.49,50.24,20.78,0.34,1.1,38.4,0.1,82168,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,26.0,0.0,no change,22.2,72.0,22.2,72.0,22.7,72.8,23.2,73.7,19.69,0.1,19.69,Database 1
84,Thailand,-0.69,15.15,23.11,0.56,1.1,37.4,0.11,82169,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,34.0,-1.0,no change,22.8,73.0,22.8,73.0,23.2,73.8,23.7,74.6,21.65,0.11,21.65,Database 1
85,Thailand,-0.63,13.45,23.3,0.56,1.1,37.1,0.11,82170,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,29.0,0.0,no change,23.0,73.4,23.0,73.4,23.4,74.2,23.9,75.0,21.65,0.11,21.65,Database 1
86,Thailand,-1.29,39.72,21.76,0.43,1.1,36.9,0.14,82171,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,35.0,0.0,no change,22.3,72.1,22.3,72.1,23.0,73.3,23.6,74.5,27.56,0.14,27.56,Database 1
87,Thailand,-0.81,18.89,22.76,0.65,1.1,37.4,0.11,82172,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,38.0,-1.0,no change,21.6,70.9,21.6,70.9,22.2,72.0,22.8,73.0,21.65,0.11,21.65,Database 1
88,Thailand,-1.16,33.53,21.83,0.51,1.1,37.3,0.12,82173,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,35.0,-0.0,no change,21.7,71.1,21.7,71.1,22.3,72.1,22.9,73.2,23.62,0.12,23.62,Database 1
89,Thailand,-0.77,17.62,22.89,0.6,1.1,36.6,0.11,82174,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,24.0,-1.0,no change,22.2,72.0,22.2,72.0,22.7,72.9,23.3,73.9,21.65,0.11,21.65,Database 1
90,Thailand,-1.14,32.2,22.09,0.46,1.1,36.3,0.13,82175,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,31.0,1.0,cooler,22.4,72.3,22.4,72.3,23.0,73.4,23.6,74.5,25.59,0.13,25.59,Database 1
91,Thailand,-0.7,15.2,23.27,0.65,1.1,36.1,0.12,82176,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,28.0,0.0,no change,22.2,72.0,22.2,72.0,22.7,72.9,23.3,73.9,23.62,0.12,23.62,Database 1
92,Thailand,-0.92,22.85,22.68,0.55,1.1,35.9,0.13,82177,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,24.0,-1.0,no change,22.5,72.5,22.5,72.5,22.9,73.3,23.4,74.1,25.59,0.13,25.59,Database 1
93,Thailand,,,,,,35.8,0.13,82178,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,,,warmer,22.5,72.5,22.5,72.5,23.0,73.5,23.6,74.5,25.59,0.13,25.59,Database 1
94,Thailand,-0.68,14.7,23.23,0.67,1.1,36.0,0.11,82179,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,29.0,0.0,cooler,21.9,71.4,21.9,71.4,22.5,72.6,23.2,73.8,21.65,0.11,21.65,Database 1
95,Thailand,-1.01,26.54,22.28,0.56,1.1,35.8,0.12,82180,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,33.0,0.0,cooler,21.9,71.4,21.9,71.4,22.4,72.4,23.0,73.4,23.62,0.12,23.62,Database 1
96,Thailand,-0.4,8.27,24.19,0.8,1.1,35.6,0.11,82181,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,29.0,-1.0,warmer,22.2,72.0,22.2,72.0,22.6,72.7,23.1,73.5,21.65,0.11,21.65,Database 1
97,Thailand,-1.34,42.53,21.53,0.46,1.1,35.9,0.13,82182,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,26.0,-1.0,no change,21.6,70.9,21.6,70.9,22.4,72.4,23.2,73.8,25.59,0.13,25.59,Database 1
98,Thailand,-2.87,98.35,17.76,0.27,1.1,35.7,0.31,82183,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,39.0,0.0,no change,21.6,70.9,21.6,70.9,22.4,72.3,23.2,73.8,61.02,0.31,61.02,Database 1
99,Thailand,-1.11,30.96,22.13,0.55,1.1,35.7,0.16,82184,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,28.0,-0.0,cooler,22.2,72.0,22.2,72.0,22.7,72.9,23.2,73.7,31.5,0.16,31.5,Database 1
100,Thailand,-1.4,45.71,21.16,0.56,1.1,36.0,0.18,82185,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,33.0,0.0,no change,21.4,70.5,21.4,70.5,21.8,71.3,22.3,72.1,35.43,0.18,35.43,Database 1
101,Thailand,-0.97,24.68,22.48,0.63,1.1,35.4,0.13,82186,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,26.0,-2.0,no change,21.7,71.1,21.7,71.1,22.1,71.7,22.5,72.4,25.59,0.13,25.59,Database 1
102,Thailand,-0.78,17.83,23.11,0.65,1.1,35.4,0.13,82187,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,,0.0,no change,22.1,71.8,22.1,71.8,22.6,72.7,23.1,73.5,25.59,0.13,25.59,Database 1
103,Thailand,-0.66,14.22,23.26,0.64,1.1,34.8,0.11,82188,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,31.0,-1.0,warmer,22.3,72.1,22.3,72.1,22.8,73.0,23.3,73.9,21.65,0.11,21.65,Database 1
104,Thailand,-0.57,11.88,23.45,0.63,1.1,73.8,0.16,82189,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,34.0,0.0,no change,22.7,72.9,22.7,72.9,22.8,73.1,22.9,73.3,31.5,0.16,31.5,Database 1
105,Thailand,-1.02,26.77,22.02,0.55,1.1,75.3,0.19,82190,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,24.0,-2.0,no change,22.1,71.8,22.1,71.8,22.5,72.5,22.9,73.2,37.4,0.19,37.4,Database 1
106,Thailand,-0.06,5.06,25.04,0.55,1.1,73.7,0.1,82191,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,22.0,1.0,cooler,24.1,75.4,24.1,75.4,24.4,76.0,24.7,76.5,19.69,0.1,19.69,Database 1
107,Thailand,-0.35,7.56,24.34,0.46,1.1,71.1,0.15,82192,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,31.0,1.0,cooler,24.3,75.7,24.3,75.7,24.7,76.5,25.2,77.3,29.53,0.15,29.53,Database 1
108,Thailand,-0.17,5.61,24.65,0.46,1.1,70.4,0.11,82193,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,,2.0,cooler,24.5,76.1,24.5,76.1,24.8,76.7,25.1,77.3,21.65,0.11,21.65,Database 1
109,Thailand,-0.1,5.21,24.79,0.46,1.1,69.7,0.1,82194,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,49.0,1.0,cooler,24.4,75.9,24.4,75.9,24.9,76.9,25.5,77.9,19.69,0.1,19.69,Database 1
110,Thailand,0.1,5.2,26.2,0.75,1.1,70.3,0.13,82195,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,30.0,-1.0,no change,23.7,74.7,23.7,74.7,24.0,75.2,24.4,75.8,25.59,0.13,25.59,Database 1
111,Thailand,-1.05,28.49,22.11,0.46,1.1,68.7,0.14,82196,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,27.0,-0.0,no change,22.3,72.1,22.3,72.1,22.7,72.9,23.2,73.7,27.56,0.14,27.56,Database 1
112,Thailand,-1.18,34.21,21.34,0.43,1.1,69.3,0.11,82197,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,25.0,0.0,no change,21.9,71.4,21.9,71.4,22.2,72.0,22.5,72.6,21.65,0.11,21.65,Database 1
113,Thailand,-0.17,5.62,25.22,0.87,1.1,66.5,0.13,82198,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,32.0,-1.0,warmer,22.0,71.6,22.0,71.6,22.4,72.4,22.9,73.2,25.59,0.13,25.59,Database 1
114,Thailand,-1.0,25.96,22.2,0.31,1.1,72.6,0.13,82199,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,25.0,0.0,cooler,23.6,74.5,23.6,74.5,23.9,75.1,24.3,75.7,25.59,0.13,25.59,Database 1
115,Thailand,-0.4,8.29,24.24,0.45,1.1,72.1,0.14,82200,Busch J. F. (1992) A tale of two populations: thermal comfort in air-conditioned and naturally ventilated offices in Thailand. Energy and Buildings Vol 18 pp 235-249.,John Busch,1988.0,Spring,Aw,Tropical wet savanna,Bangkok,Office,Air Conditioned,26.0,-1.0,no change,24.1,75.4,24.1,75.4,24.5,76.2,25.0,77.0,27.56,0.14,27.56,Database 1
