,Country,PMV,PPD,SET,Clo,Met,Air temperature (¡C),Relative humidity (%),Air velocity (m/s),Publication (Citation),Data contributor,Year,Season,Koppen climate classification,Climate,City,Building type,Cooling startegy_building level,Cooling startegy_operation mode for MM buildings,Heating strategy_building level,Thermal sensation,Thermal preference,Thermal comfort,activity_10,activity_20,activity_30,activity_60,Air temperature (¡F),Ta_h (¡C),Ta_h (¡F),Ta_m (¡C),Ta_m (¡F),Ta_l (¡C),Ta_l (¡F),Tg_h (¡C),Tg_h (¡F),Tg_m (¡C),Tg_m (¡F),Tg_l (¡C),Tg_l (¡F),Air velocity (fpm),Velocity_h (m/s),Velocity_h (fpm),Velocity_m (m/s),Velocity_m (fpm),Velocity_l (m/s),Velocity_l (fpm),Blind (curtain),Fan,Window,Door,Heater,Outdoor monthly air temperature (¡C),Outdoor monthly air temperature (¡F),Database
171,Italy,-1.9,71,18.15,0.61,1.2,24.3,18.1,2.54,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1.6,1.6,1,75.7,24.3,75.7,23.3,74,22.7,72.9,23.6,74.4,23.5,74.3,,,500,2.54,500,0,0,0,0,0,0,0,1,1,10,50,Database 2
172,Italy,-1.9,70,17.1,0.61,1.3,24.7,17.5,3.1,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,5,1,1,1,1.6,76.5,24.7,76.5,23.2,73.8,23.9,75.1,23.5,74.3,23.5,74.4,22.7,72.9,610.24,3.1,610.24,1.6,315.2,0.1,19.7,0,0,0,1,1,10,50,Database 2
173,Italy,-2.3,87,16.61,0.64,1.2,24.7,17.5,3.1,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1.2,1.2,1.2,76.5,24.7,76.5,23.2,73.8,23.9,75.1,23.5,74.3,23.5,74.4,22.7,72.9,610.24,3.1,610.24,1.6,315.2,0.1,19.7,0,0,0,1,1,10,50,Database 2
174,Italy,-3,99,14.38,0.57,1,24.7,17.5,3.1,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1,1,76.5,24.7,76.5,23.2,73.8,23.9,75.1,23.5,74.3,23.5,74.4,22.7,72.9,610.24,3.1,610.24,1.6,315.2,0.1,19.7,0,0,0,1,1,10,50,Database 2
175,Italy,0.6,12,25.89,0.96,1.8,25.5,17.1,0.79,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,2,2,2,77.9,25.5,77.9,23.7,74.6,24.3,75.7,24,75.3,24,75.3,23.1,73.5,155.51,0.79,155.51,0.91,179.27,0.1,19.7,0,0,0,1,1,10,50,Database 2
176,Italy,-0.7,17,22.37,1.05,1,25.5,17.1,0.79,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1,1,1,1,77.9,25.5,77.9,23.7,74.6,24.3,75.7,24,75.3,24,75.3,23.1,73.5,155.51,0.79,155.51,0.91,179.27,0.1,19.7,0,0,0,1,1,10,50,Database 2
177,Italy,-0.9,23,21.03,0.76,1.2,25.5,17.1,0.79,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1.2,1.2,1.2,77.9,25.5,77.9,23.7,74.6,24.3,75.7,24,75.3,24,75.3,23.1,73.5,155.51,0.79,155.51,0.91,179.27,0.1,19.7,0,0,0,1,1,10,50,Database 2
178,Italy,-0.4,9,21.06,0.53,1.7,25.5,17.1,0.79,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,-1,warmer,4,1,1,2,2,77.9,25.5,77.9,23.7,74.6,24.3,75.7,24,75.3,24,75.3,23.1,73.5,155.51,0.79,155.51,0.91,179.27,0.1,19.7,0,0,0,1,1,10,50,Database 2
179,Italy,-2.2,83,18.42,0.6,1,25.5,17.1,0.79,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1,1,77.9,25.5,77.9,23.7,74.6,24.3,75.7,24,75.3,24,75.3,23.1,73.5,155.51,0.79,155.51,0.91,179.27,0.1,19.7,0,0,0,1,1,10,50,Database 2
180,Italy,0.3,7,26,1.33,1.3,25.5,17.1,0.79,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,-2,warmer,4,1,1.2,2,1.2,77.9,25.5,77.9,23.7,74.6,24.3,75.7,24,75.3,24,75.3,23.1,73.5,155.51,0.79,155.51,0.91,179.27,0.1,19.7,0,0,0,1,1,10,50,Database 2
181,Italy,-1.6,56,19.79,0.74,1,25.5,17.1,0.79,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1,1,77.9,25.5,77.9,23.7,74.6,24.3,75.7,24,75.3,24,75.3,23.1,73.5,155.51,0.79,155.51,0.91,179.27,0.1,19.7,0,0,0,1,1,10,50,Database 2
182,Italy,-1.2,37,20.5,1.11,1,24.3,16.2,1.95,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1,1,1,1,75.7,24.3,75.7,23,73.4,23.4,74.1,23,73.3,23,73.5,22.2,71.9,383.86,1.95,383.86,3.42,673.74,0.1,19.7,0,0,0,1,0,10,50,Database 2
183,Italy,-2.4,91,16.43,0.6,1.2,24.3,16.2,1.95,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Spring,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1.2,1.2,1.2,75.7,24.3,75.7,23,73.4,23.4,74.1,23,73.3,23,73.5,22.2,71.9,383.86,1.95,383.86,3.42,673.74,0.1,19.7,0,0,0,1,1,10,50,Database 2
184,Italy,0.2,6,26.34,1.17,1.1,24.3,17.7,0.02,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,-1,warmer,4,1,1.6,1,1,75.8,24.3,75.8,22.6,72.7,22.9,73.1,23,73.4,23,73.4,21.8,71.2,3.94,0.02,3.94,0.02,3.94,0,0,0,0,0,1,1,25,77,Database 2
185,Italy,0.8,19,27.78,0.39,1.5,26.3,50.6,0.08,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,no change,5,2,2,1.2,1.2,79.3,26.3,79.3,26.7,80.1,27.2,80.9,26.9,80.3,26.7,80.1,26.4,79.6,16.58,0.08,16.58,0.08,16.59,0.05,10.66,1,0,1,1,0,25,77,Database 2
186,Italy,0.2,6,25.51,0.39,1.1,26.6,45.8,0.09,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Air Conditioned,Mechanical Heating,0,no change,5,1.6,1,1,1,80,26.6,80,26.3,79.3,26.7,80,27.2,81,26.8,80.2,26.3,79.3,18.54,0.09,18.54,0.09,17.16,0.06,11.51,1,0,1,1,0,25,77,Database 2
187,Italy,0.7,14,27.12,0.39,1.4,26.5,45.7,0.1,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,5,1.2,1.9,1.9,1.2,79.6,26.5,79.6,26,78.8,26.3,79.4,27,80.6,26.4,79.6,25.9,78.6,19.58,0.1,19.58,0.1,20.27,0.06,12.17,0,0,1,1,0,25,77,Database 2
188,Italy,-0.1,5,24.3,0.28,1.1,26.5,45.7,0.1,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,2,1,1,1,1.2,79.6,26.5,79.6,26,78.8,26.3,79.4,27,80.6,26.4,79.6,25.9,78.6,19.58,0.1,19.58,0.1,20.27,0.06,12.17,0,0,0,1,0,25,77,Database 2
189,Italy,-0.1,5,24.72,0.34,1,26.8,47.3,0.1,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1,1,80.2,26.8,80.2,26.4,79.5,26.7,80.1,27.3,81.2,26.8,80.2,26.3,79.3,18.78,0.1,18.78,0.09,18.04,0.04,7.99,0,0,1,1,0,25,77,Database 2
190,Italy,0.7,15,27.27,0.39,1.5,26.2,47.9,0.09,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1,1,1,1.9,79.2,26.2,79.2,26,78.9,26.6,79.9,26.6,79.9,26.4,79.6,26.1,79,18.62,0.09,18.62,0.09,18.19,0.05,9.65,1,0,1,1,0,25,77,Database 2
191,Italy,-0.1,5,24.53,0.42,1.5,22,52.6,0.08,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,3,1,1.2,1,2,71.6,22,71.6,22.5,72.5,23.3,73.9,22.4,72.4,22.9,73.1,22.9,73.3,16.04,0.08,16.04,0.08,16.04,0.05,9.89,1,1,0,1,0,25,77,Database 2
192,Italy,-0.4,8,23.58,0.44,1.3,22.1,52.4,0.08,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1.2,1.2,2,1.2,71.9,22.1,71.9,22.6,72.6,23.3,74,22.6,72.7,23,73.4,23,73.4,16.01,0.08,16.01,0.08,15.87,0.04,8.06,1,1,0,1,0,25,77,Database 2
193,Italy,-0.5,11,23.13,0.44,1.3,22.1,52.4,0.08,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1,1,2,1.2,71.9,22.1,71.9,22.6,72.6,23.3,74,22.6,72.7,23,73.4,23,73.4,16.01,0.08,16.01,0.08,15.87,0.04,8.06,1,1,0,1,0,25,77,Database 2
194,Italy,-0.2,6,24.45,0.42,1,25.9,48.1,0.07,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1,1,78.5,25.9,78.5,25.6,78.2,25.9,78.6,26.4,79.5,26,78.8,25.5,78,13.65,0.07,13.65,0.07,14.14,0.03,5.63,1,0,0,1,0,25,77,Database 2
195,Italy,0.5,11,26.37,0.43,1.5,26.1,23.7,0.09,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1,1,1,1.9,78.9,26.1,78.9,25.8,78.5,26.3,79.4,26.5,79.6,26.2,79.2,25.9,78.6,17.68,0.09,17.68,0.08,16.07,0.06,11.16,1,0,1,1,0,25,77,Database 2
196,Italy,0,5,24.92,0.47,1.1,26.1,23.7,0.09,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,4,1,1,1,1.2,78.9,26.1,78.9,25.8,78.5,26.3,79.4,26.5,79.6,26.2,79.2,25.9,78.6,17.68,0.09,17.68,0.08,16.07,0.06,11.16,1,0,1,1,0,25,77,Database 2
197,Italy,-0.4,8,24.13,0.4,1,26.1,23.7,0.09,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,5,1,1,1,1,78.9,26.1,78.9,25.8,78.5,26.3,79.4,26.5,79.6,26.2,79.2,25.9,78.6,17.68,0.09,17.68,0.08,16.07,0.06,11.16,1,0,1,1,0,25,77,Database 2
198,Italy,0.4,9,25.72,0.39,1.2,27.2,27.1,0.08,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,5,1.2,1.2,1.2,1.2,81,27.2,81,26.9,80.4,26.9,80.4,27.7,81.8,27.1,80.8,26.4,79.4,15.52,0.08,15.52,0.08,15.08,0.03,5.84,1,0,1,1,0,25,77,Database 2
199,Italy,0.4,8,26.03,0.38,1.4,25.8,43.4,0.1,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,4,1,1.2,1.2,1.6,78.5,25.8,78.5,25.6,78,26,78.7,26.3,79.4,25.9,78.6,25.5,77.9,19.06,0.1,19.06,0.08,16.26,0.03,6.74,1,0,1,1,0,25,77,Database 2
200,Italy,-0.1,5,24.78,0.4,1.1,25.7,40.5,0.1,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1,1.2,78.3,25.7,78.3,25.6,78.1,26.1,79,26.4,79.6,26.1,79,25.8,78.4,20.36,0.1,20.36,0.09,18.12,0.08,16,1,0,1,1,0,25,77,Database 2
201,Italy,0.4,9,26.15,0.45,1.2,26.4,49.4,0.07,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1.2,1.2,1.2,1.2,79.6,26.4,79.6,25.9,78.6,25.8,78.4,27,80.6,26.2,79.1,25.4,77.7,13.77,0.07,13.77,0.07,14.34,0.02,4.2,1,0,1,1,0,25,77,Database 2
202,Italy,0.3,7,25.18,0.42,1.5,25.1,57.4,0.32,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,1,cooler,4,1,1,1.2,2,77.1,25.1,77.1,25,76.9,25.4,77.8,25.7,78.3,25.4,77.7,25.2,77.4,62.32,0.32,62.32,0.12,24.06,0.28,54.94,0,0,1,1,0,25,77,Database 2
203,Italy,-1,27,22.27,0.39,1,23.5,63.2,0.09,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1,1,74.3,23.5,74.3,23.6,74.4,24.4,76,23.8,74.8,24,75.2,24,75.2,17.28,0.09,17.28,0.08,15.17,0.03,5.69,0,0,0,1,0,25,77,Database 2
204,Italy,-0.8,18,22.88,0.47,1,23.5,63.2,0.09,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1,1,1,1,74.3,23.5,74.3,23.6,74.4,24.4,76,23.8,74.8,24,75.2,24,75.2,17.28,0.09,17.28,0.08,15.17,0.03,5.69,0,0,0,1,0,25,77,Database 2
205,Italy,-1.1,31,22.69,0.37,1,24.4,40.2,0.14,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1,1,76,24.4,76,24.5,76.1,25,77,24.9,76.8,24.8,76.6,24.6,76.3,28.2,0.14,28.2,0.08,16.07,0.09,17.05,1,0,0,1,0,25,77,Database 2
206,Italy,-1.1,30,22.77,0.38,1,24.4,40.2,0.14,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,-2,warmer,5,1,1,1,1,76,24.4,76,24.5,76.1,25,77,24.9,76.8,24.8,76.6,24.6,76.3,28.2,0.14,28.2,0.08,16.07,0.09,17.05,0,0,1,1,0,25,77,Database 2
207,Italy,-0.5,9,23.67,0.37,1,25.6,47.4,0.07,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1,1,78.1,25.6,78.1,25.2,77.4,25.4,77.6,26.4,79.5,25.6,78,24.9,76.8,14.1,0.07,14.1,0.07,14.38,0.03,4.97,0,0,0,1,0,25,77,Database 2
208,Italy,-0.4,9,23.75,0.38,1,25.6,47.4,0.07,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,5,1,1,1,1,78.1,25.6,78.1,25.2,77.4,25.4,77.6,26.4,79.5,25.6,78,24.9,76.8,14.1,0.07,14.1,0.07,14.38,0.03,4.97,1,0,0,1,0,25,77,Database 2
209,Italy,-0.1,5,24.55,0.45,1.1,25.6,47.4,0.07,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1.2,1,1.2,1,78.1,25.6,78.1,25.2,77.4,25.4,77.6,26.4,79.5,25.6,78,24.9,76.8,14.1,0.07,14.1,0.07,14.38,0.03,4.97,1,0,0,1,0,25,77,Database 2
210,Italy,0.7,15,26.87,0.24,1.7,25.9,52.6,0.09,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,2,cooler,5,1,1,2,2,78.6,25.9,78.6,25.6,78,26,78.9,26.3,79.4,26,78.9,25.7,78.3,17.16,0.09,17.16,0.11,22.22,0.06,11.62,1,0,1,1,0,25,77,Database 2
211,Italy,-0.7,14,23.21,0.26,1,25.8,46.1,0.07,"P. Zangheri, L. Pagliano, R. Armani, M. Santamouris, A. Freire, J.L. Alexandre, F. Nicol (2010).ÊThermal complianceÊin existing buildings. Deliverable number: CC WP5 D5.1. Report of the European project: EIE-07-190 ",Salvatore Carlucci,2008,Summer,Cfb,Temperate oceanic,Varese,Office,Mixed Mode,Naturally Ventilated,Mechanical Heating,0,no change,4,1,1,1,1,78.5,25.8,78.5,25.6,78,26,78.8,26.2,79.2,26,78.8,25.6,78.1,14.6,0.07,14.6,0.09,18.26,0.07,14.05,0,0,1,1,0,25,77,Database 2
